,mock_name,data_name,category,question
2115,Delta Air Lines,Delta Air Lines,,9. Why are you the best choice for Delta Air Lines?
2116,Delta Air Lines,Delta Air Lines,,10. All employees of Delta Air Lines are expected to wear a uniform to work. Are you comfortable with this policy?
2117,Delta Air Lines,Delta Air Lines,,"11. As a Flight Attendant, you are responsible for ensuring that the safety of all passengers is a priority. What would you do if you felt there was a safety threat?"
2118,Delta Air Lines,Delta Air Lines,,12. List the top 3 skills that will make you an ideal team member at Delta Air Lines.
2119,Delta Air Lines,Delta Air Lines,,13. What do you hope to gain most from your time with Delta Air Lines?
2120,Delta Air Lines,Delta Air Lines,,14. The airline industry is full of unexpected scenarios. When have you faced an unexpected difficulty?
2121,Delta Air Lines,Delta Air Lines,,15. When have you had to shift your priorities in response to sudden changes?
2122,Delta Air Lines,Delta Air Lines,,16. How does this position fit into your career goals?
2123,Delta Air Lines,Delta Air Lines,,"17. If you could start your career over again, what direction would you take?"
2124,Delta Air Lines,Delta Air Lines,,18. How do you get along with others at work?
2125,Delta Air Lines,Delta Air Lines,,19. Rate your communication skills from 1-10 with proper examples backing your given rating.
2126,Delta Air Lines,Delta Air Lines,,20. Personality fit is important to us at Delta Air Lines. How would you describe your personality?
2127,Delta Air Lines,Delta Air Lines,,21. What work situations excite and motivate you?
2128,Delta Air Lines,Delta Air Lines,,22. Tell me about a time when communication became an issue when working on a team.
2129,Delta Air Lines,Delta Air Lines,,23. What are your salary expectations?
2130,Delta Air Lines,Delta Air Lines,,"24. When you suffer a setback, how does that emotionally affect you and your work?"
2131,Delta Air Lines,Delta Air Lines,,"25. Think about a difficult boss, professor or coworker. What made him or her difficult? How did you successfully interact with this person?"
2132,Delta Air Lines,Delta Air Lines,,26. Where do you see yourself five years from now?
2133,Delta Air Lines,Delta Air Lines,,27. What experience do you have using team-based messaging applications?
2134,Delta Air Lines,Delta Air Lines,,28. How do you determine priorities when you have multiple tasks at hand?
2135,Delta Air Lines,Delta Air Lines,,29. How will you earn the trust of your coworkers?
2136,Delta Air Lines,Delta Air Lines,,30. What unique qualities about yourself would you bring to our company?
2137,PepsiCo,PepsiCo,Behavioral,1. How do you handle customer complaints?
2138,PepsiCo,PepsiCo,Behavioral,"2. If hired for this role, what kind of team player could we expect you to be?"
2139,PepsiCo,PepsiCo,Behavioral,3.  Tell me about a time you failed. How did you handle it?
2140,PepsiCo,PepsiCo,Behavioral,4. When have you had to think outside of the box to solve a problem?
2141,PepsiCo,PepsiCo,Behavioral,5. How would you handle an issue with a policy or procedure?
2142,PepsiCo,PepsiCo,Behavioral,"6. At PepsiCo, we value individuals who take initiative. Can you give me an example of a time you did something without being asked?"
2143,PepsiCo,PepsiCo,Behavioral,7. It's important for shift changes to go smoothly at PepsiCo to maintain productivity. How do you make sure transitions are seamless?
2144,PepsiCo,PepsiCo,Behavioral,8. How do you handle situations that could cause you to be tardy or absent?
2145,PepsiCo,PepsiCo,Behavioral,9. Tell me about an idea you implemented that made an impact.
2146,PepsiCo,PepsiCo,Behavioral,10. How would your coworkers describe you?
2147,PepsiCo,PepsiCo,Behavioral,11. Tell me about a time your actions resulted in greater efficiency on your team.
2148,PepsiCo,PepsiCo,Behavioral,"12. At PepsiCo, we understand that conflict can arise when you work closely with others on a team. Give me an example of a time you had to deal with an issue while working with others."
2149,PepsiCo,PepsiCo,Behavioral,13. The work environment at PepsiCo can be fast-paced at times. How do you handle stress?
2150,PepsiCo,PepsiCo,Discovery,14. What is your greatest weakness?
2151,PepsiCo,PepsiCo,Discovery,15. Describe your typical work week.
2152,PepsiCo,PepsiCo,Discovery,16. PepsiCo's brand offers a variety of food and beverages. Do you have a favorite PepsiCo product?
2153,PepsiCo,PepsiCo,Discovery,17. What interests you about PepsiCo?
2154,PepsiCo,PepsiCo,Discovery,18. Why do you want to work for PepsiCo?
2155,PepsiCo,PepsiCo,Discovery,19. Tell me something about yourself that I wouldn't know from reading your resume.
2156,PepsiCo,PepsiCo,Discovery,20. We value employee innovation at PepsiCo. What does innovation mean to you?
2157,PepsiCo,PepsiCo,Discovery,21. Why should we hire you?
2158,PepsiCo,PepsiCo,Discovery,22. What goals would you like to accomplish while working for PepsiCo?
2159,PepsiCo,PepsiCo,Discovery,23. How can we motivate you on the job?
2160,PepsiCo,PepsiCo,Discovery,24. We strive to help our employees create a healthy work/life balance at PepsiCo. How do you balance life and work?
2161,PepsiCo,PepsiCo,Discovery,25. Why are you leaving your current job?
2162,PepsiCo,PepsiCo,Discovery,26. You may be asked to stay late or work weekends or overtime due to fluctuations in the schedule and shift changes at PepsiCo. What is your availability?
2163,PepsiCo,PepsiCo,Discovery,27. What is your greatest strength? How will it help you make a difference at PepsiCo?
2164,PepsiCo,PepsiCo,Discovery,28. What challenges do you anticipate in this new role with PepsiCo?
2165,PepsiCo,PepsiCo,Discovery,29. What challenges does the food and beverage industry face today?
2166,PepsiCo,PepsiCo,Discovery,30. Can you tell me a little bit about yourself.
2167,PepsiCo,PepsiCo,Discovery,31. What do you think you will enjoy most about working in the food and beverage industry?
2168,PepsiCo,PepsiCo,Experience,"32. PepsiCo is asking for eight years of industry experience, and you have just five. Why do you think you are qualified for this position?"
2169,PepsiCo,PepsiCo,Experience,33. Do you have experience training others?
2170,PepsiCo,PepsiCo,Experience,34. What is your greatest professional achievement so far?
2171,PepsiCo,PepsiCo,Leadership,"35. At PepsiCo, we seek to hire leaders. Tell me about a time you took the initiative to improve work-related procedures."
2172,IRS,Internal Revenue Service,,1. Do you have any questions for me about this position?
2173,IRS,Internal Revenue Service,,2. Do you believe you are a leader? When have you led a team?
2174,IRS,Internal Revenue Service,,3. How do you evaluate success among your team members?
2175,IRS,Internal Revenue Service,,4. What are you reading right now?
2176,IRS,Internal Revenue Service,,5. How do you prioritize multiple projects when they all seem equally important?
2177,IRS,Internal Revenue Service,,6. What would you do if a client asked you about a product or service and you were unsure of the answer?
2178,IRS,Internal Revenue Service,,7. How long have you been looking for a job?
2179,IRS,Internal Revenue Service,,8. Have you ever worked in a cross-functional environment?
2180,IRS,Internal Revenue Service,,9. What is your personal mission statement?
2181,IRS,Internal Revenue Service,,10. What are your salary expectations?
2182,IRS,Internal Revenue Service,,11. What causes you to feel dissatisfied on the job?
2183,IRS,Internal Revenue Service,,12. Why do you think you will be successful in this role with IRS?
2184,IRS,Internal Revenue Service,,13. How has your post-secondary education prepared you for this job with IRS?
2185,IRS,Internal Revenue Service,,14. What do you know about the IRS' mission?
2186,IRS,Internal Revenue Service,,15. Who is a source of inspiration for you?
2187,IRS,Internal Revenue Service,,16. What are some techniques you use to deliver tough news?
2188,IRS,Internal Revenue Service,,17. Describe a time when you've made a mistake in your work and how you fixed it.
2189,IRS,Internal Revenue Service,,18. Describe a time when you improved work-related methods or techniques.
2190,IRS,Internal Revenue Service,,19. How would you reassure a customer when they're concerned?
2191,IRS,Internal Revenue Service,,20. What would you do if you encountered something you didn't have the answer to?
2192,IRS,Internal Revenue Service,,21. When have you been asked to perform a function or complete a task in which you had little or no experience in doing?
2193,IRS,Internal Revenue Service,,"22. Because IRS is a diversified organization, we offer a wide range of opportunities for career growth. Where would you like to see your career in 5 years?"
2194,IRS,Internal Revenue Service,,23. Clear communication is key to our success at IRS. Describe to me your communication style and why you think your style will be a fit here.
2195,IRS,Internal Revenue Service,,"24. At IRS we offer a wide range of products and services. How do you plan to positively impact our business, if hired?"
2196,IRS,Internal Revenue Service,,"25. Because IRS has a large geographic footprint, we have to accommodate a variety of time zones. Do you have experience working for clients and co-workers in multiple time zones?"
2197,IRS,Internal Revenue Service,,"26. Have you ever been employed through a company merger or acquisition? If so, tell me about your experience."
2198,IRS,Internal Revenue Service,,"27. IRS puts a lot of focus on our local and global impact so we seek to hire those with the same values. What do you know about our company values, and how do they align with your personal values?"
2199,IRS,Internal Revenue Service,,"28. We have many strong competitors. In your opinion, what does IRS do to stand out from the rest?"
2200,IRS,Internal Revenue Service,,"29. Typical ""corporate culture"" is something that we work hard to avoid here at IRS. Tell me about your ideal workplace culture."
2201,IRS,Internal Revenue Service,,30. Tell me about a time that you have helped a co-worker accomplish an important goal.
2202,IRS,Internal Revenue Service,,31. At IRS our business portfolio is diversified which can create a challenging management environment. Are you able to effectively manage unrelated business units?
2203,IRS,Internal Revenue Service,,32. When have you had to think quickly in response to sudden change?
2204,IRS,Internal Revenue Service,,33. How would you describe your work ethic?
2205,IRS,Internal Revenue Service,,"34. After receiving information from your supervisor, how do you ensure you properly communicate this information to your team?"
2206,IRS,Internal Revenue Service,,35. Describe your working relationship with your previous or current colleagues.
2207,IRS,Internal Revenue Service,,36. Tell me about a time when you took the initiative to improve work related procedures.
2208,IRS,Internal Revenue Service,,"37. Tell me about a time when you created a unique idea or solution, and it was rejected by your colleagues. How were you able to bounce back?"
2209,IRS,Internal Revenue Service,,38. When have you had to be extra thorough in completing tasks?
2210,IRS,Internal Revenue Service,,39. We are asking for 8 years of industry experience and you have just 5. Why do you think you are qualified for this position?
2211,IRS,Internal Revenue Service,,40. When have you shown great integrity at work?
2212,Nordstrom,Nordstrom,Accomplishment,1. Tell me about yourself.
2213,Nordstrom,Nordstrom,Adaptability,2. When have you been asked to perform a function or complete a task in which you had little or no experience in doing?
2214,Nordstrom,Nordstrom,Adaptability,3. How many hours do you expect to work per week?
2215,Nordstrom,Nordstrom,Career Goals,4. Why do you want a job at Nordstrom?
2216,Nordstrom,Nordstrom,Career Goals,5. Why do you want a career in fashion?
2217,Nordstrom,Nordstrom,Career Goals,6. How long do you see yourself working at Nordstrom?
2218,Nordstrom,Nordstrom,Career Goals,7. Where do you see yourself at Nordstrom in three years?
2219,Nordstrom,Nordstrom,Communication,8. Do you enjoy talking to people about fashion?
2220,Nordstrom,Nordstrom,Compatibility,9. How often do you shop at Nordstrom?
2221,Nordstrom,Nordstrom,Compatibility,10. What motivates you?
2222,Nordstrom,Nordstrom,Compatibility,11. How will Nordstrom benefit from hiring you?
2223,Nordstrom,Nordstrom,Compatibility,12. What do you know about Nordstrom?
2224,Nordstrom,Nordstrom,Creative Thinking,13. Tell me about the last time you were resourceful and exhibited outside-of-the-box thinking?
2225,Nordstrom,Nordstrom,Customer Service,14. Tell me about a time that you went above and beyond for a customer?
2226,Nordstrom,Nordstrom,Customer Service,15. What does customer service mean to you?
2227,Nordstrom,Nordstrom,Direct,16. Do you have any issues with us performing a background check on you?
2228,Nordstrom,Nordstrom,Discovery,17. What aspect of fashion do you enjoy the most?
2229,Nordstrom,Nordstrom,Discovery,"18. If I asked you to pick out an outfit in the store right now, what would you pick?"
2230,Nordstrom,Nordstrom,Discovery,19. Who are your favorite designers?
2231,Nordstrom,Nordstrom,Diversity,"20. How do you feel about working in an equitable, diverse and inclusive environment?"
2232,Nordstrom,Nordstrom,Education,21. In what areas does your fashion knowledge need to be improved upon?
2233,Nordstrom,Nordstrom,EQ,"22. What was one of your biggest setbacks, and how did you overcome it?"
2234,Nordstrom,Nordstrom,Experience,23. Are you a reliable person? Explain.
2235,Nordstrom,Nordstrom,Job Satisfaction,24. Which department would you most enjoy working in?
2236,Nordstrom,Nordstrom,Leadership,25. What type of manager brings out the best in you?
2237,Nordstrom,Nordstrom,Salary,26. What kind of wages are you looking for?
2238,Nordstrom,Nordstrom,Teamwork,27. Do you feel more accomplished when working alone or as part of a group?
2239,Nordstrom,Nordstrom,Teamwork,28. How do you get along with others at work?
2240,Nordstrom,Nordstrom,Teamwork,29. What does teamwork look like to you?
2241,Nordstrom,Nordstrom,Technical,30. How do you feel about wearing white shoes after labor day?
2242,Whole Foods,Whole Foods Market,,1. Do you have an interest in learning about the products we sell at Whole Foods?
2243,Whole Foods,Whole Foods Market,,2. Why should we not hire you?
2244,Whole Foods,Whole Foods Market,,3. Do you have any friends or relatives that work at Whole Foods?
2245,Whole Foods,Whole Foods Market,,4. How would you handle an irate customer that has screamed at you for three minutes straight?
2246,Whole Foods,Whole Foods Market,,5. Do you need a job at Whole Foods or just working for fun?
2247,Whole Foods,Whole Foods Market,,6. Would you say you are a sociable person?
2248,Whole Foods,Whole Foods Market,,7. What is your philosophy on eating well?
2249,Whole Foods,Whole Foods Market,,8. Why do you think you will like working at Whole Foods?
2250,Whole Foods,Whole Foods Market,,9. How can I trust you not to steal?
2251,Whole Foods,Whole Foods Market,,10. Have you ever called off from work before?
2252,Whole Foods,Whole Foods Market,,11. Tell me about a time when you had to be a leader. How was the outcome?
2253,Whole Foods,Whole Foods Market,,12. What do you know about the quality of products we sell?
2254,Whole Foods,Whole Foods Market,,"13. If you could prepare and share a dinner with anyone, who would it be and what would you make?"
2255,Whole Foods,Whole Foods Market,,14. What is your favorite food at Whole Foods?
2256,Whole Foods,Whole Foods Market,,15. Have you shopped at Whole Foods before?
2257,Whole Foods,Whole Foods Market,,16. What do you like most about Whole Foods?
2258,Whole Foods,Whole Foods Market,,"17. Have you noticed our employees give excellent customer service, will you be able to do the same?"
2259,Whole Foods,Whole Foods Market,,18. What's your favorite meal?
2260,Whole Foods,Whole Foods Market,,19. Tell me about a time you received good customer service.
2261,Whole Foods,Whole Foods Market,,20. Tell me about a time you had a difficult customer and what you did to difuse the situation.
2262,Whole Foods,Whole Foods Market,,"21. How often are you late for your responsibilities, such as school or work?"
2263,Whole Foods,Whole Foods Market,,22. When was the last time you contributed to a team effort and what was your role?
2264,Whole Foods,Whole Foods Market,,"23. Have you ever helped someone else achieve their goal or helped to better themselves, if so, how?"
2265,Whole Foods,Whole Foods Market,,24. Why do you feel you will be better suited for this job than the other applicants?
2266,Whole Foods,Whole Foods Market,,25. How would your references describe you?
2267,Whole Foods,Whole Foods Market,,26. What is your best personal trait?
2268,Whole Foods,Whole Foods Market,,27. What are some of your weaknesses?
2269,Whole Foods,Whole Foods Market,,28. Do you prefer working in a team environment or alone?
2270,Whole Foods,Whole Foods Market,,29. How well do you handle customer complaints?
2271,Whole Foods,Whole Foods Market,,30. Tell me about your experience working in retail?
2272,Whole Foods,Whole Foods Market,,31. Why would you like to work at Whole Foods?
2273,Whole Foods,Whole Foods Market,,32. What do you know about Whole Foods?
2274,Whole Foods,Whole Foods Market,,33. Describe a time when you disliked company rules in your last job?
2275,Whole Foods,Whole Foods Market,,34. Where do you see yourself in five years?
2276,Whole Foods,Whole Foods Market,,35. What would you do if a coworker asked you to help steal?
2277,Whole Foods,Whole Foods Market,,36. How would you deal with an angry customer while you were busy completing tasks?
2278,Whole Foods,Whole Foods Market,,37. Name your three best qualities?
2279,Whole Foods,Whole Foods Market,,38. Tell me about a time when you went above and beyond for customer service?
2280,Whole Foods,Whole Foods Market,,39. Tell me about a time when you did not have enough time to complete all assigned tasks. How did you prioritize?
2281,Progressive,Progressive Insurance,Behavioral,1. What type of work environment allows you to be the most productive?
2282,Progressive,Progressive Insurance,Behavioral,2. What time management techniques do you use at work?
2283,Progressive,Progressive Insurance,Behavioral,3. Which of our core values do you align most with?
2284,Progressive,Progressive Insurance,Behavioral,4. How often do you take work home with you?
2285,Progressive,Progressive Insurance,Behavioral,5. One of Progressive's core values is integrity. How do you demonstrate integrity in the workplace?
2286,Progressive,Progressive Insurance,Behavioral,6. What causes you to feel dissatisfied on the job?
2287,Progressive,Progressive Insurance,Behavioral,7. How do you respond to feedback?
2288,Progressive,Progressive Insurance,Behavioral,8. What do you know about our culture at Progressive?
2289,Progressive,Progressive Insurance,Behavioral,9. When have you had to think quickly in response to sudden change?
2290,Progressive,Progressive Insurance,Behavioral,10. Have you ever worked in a cross-functional environment?
2291,Progressive,Progressive Insurance,Behavioral,11. How do you like to be recognized for your accomplishments?
2292,Progressive,Progressive Insurance,Behavioral,"12. Do you consider yourself a creative thinker in the workplace, or do you prefer to follow a predetermined set of rules?"
2293,Progressive,Progressive Insurance,Behavioral,"13. In your most recent position, what was the size of your client portfolio? Was that manageable for you?"
2294,Progressive,Progressive Insurance,Behavioral,14. What would you say is your greatest weakness?
2295,Progressive,Progressive Insurance,Career Goals,"15. At Progressive, we prefer to hire individuals with longevity in mind. Where do you see your career five years from now?"
2296,Progressive,Progressive Insurance,Communication,16. Insurance contracts can be detailed and lengthy. How do you help your clients understand their insurance contract?
2297,Progressive,Progressive Insurance,Communication,17. Tell me about an error or mistake you made because of a breakdown in communication.
2298,Progressive,Progressive Insurance,Communication,18. Rate your communication skills from 1-10 with proper examples backing your given rating.
2299,Progressive,Progressive Insurance,Customer Service,19. How would you describe your relationship with your customers or clients?
2300,Progressive,Progressive Insurance,Customer Service,"20. If you noticed a pattern of similar customer complaints, what would you do?"
2301,Progressive,Progressive Insurance,Customer Service,"21. If a customer was unhappy, how would you handle the situation?"
2302,Progressive,Progressive Insurance,Customer Service,22. How would you respond if a customer asked you a question you didn't know the answer to?
2303,Progressive,Progressive Insurance,Discovery,23. What do you know about Progressive?
2304,Progressive,Progressive Insurance,Discovery,24. The Insurance industry boasts new trends and developments quite frequently. How do you stay on top of these changes?
2305,Progressive,Progressive Insurance,Discovery,25. Do you prefer to work with clients on their business/commercial insurance needs or health/life insurance needs? Why?
2306,Progressive,Progressive Insurance,Discovery,"26. Since beginning your career in Insurance, what do you feel has been the most significant industry change?"
2307,Progressive,Progressive Insurance,Discovery,"27. When it comes to Insurance, would you rather work face-to-face with clients or in the background in a research and analysis-based role?"
2308,Progressive,Progressive Insurance,Discovery,"28. Within Progressive, many of our positions require a bachelor's or master's degree. Have you considered furthering your education to advance your career?"
2309,Progressive,Progressive Insurance,Diversity,"29. What does diversity, equity and inclusion mean to you?"
2310,Progressive,Progressive Insurance,Leadership,30. How do you provide feedback to your employees?
2311,Progressive,Progressive Insurance,Leadership,31. What do you like most about managing people?
2312,Progressive,Progressive Insurance,Leadership,32. What leadership qualities do you possess?
2313,Progressive,Progressive Insurance,Performance Based,33. What type of goals or KPIs do you have in your current role?
2314,Progressive,Progressive Insurance,Salary,34. What are your salary expectations?
2315,Progressive,Progressive Insurance,Technical,35. What CRMs do you have experience with?
2316,Progressive,Progressive Insurance,Technical,36. This position requires 25% overnight travel. Is this something you can commit to?
2317,Progressive,Progressive Insurance,Technical,37. What types of claims do you have experience with?
2318,Progressive,Progressive Insurance,Technical,38. How do you feel globalization has affected the Insurance industry?
2319,Progressive,Progressive Insurance,Technical,39. Have you obtained any Insurance-related certifications or licenses?
2320,Progressive,Progressive Insurance,Technical,40. Tell me about your post-secondary experience and how it prepared you for a career with Progressive.
2321,Marriott,Marriott International,Behavioral,"1. Due to the nature of our business at Marriott, your priorities can change on a dime. Are you able to change focus quickly or does this bother you?"
2322,Marriott,Marriott International,Career Goals,2. Where do you see yourself five years from now?
2323,Marriott,Marriott International,Career Goals,3. At Marriott there are many internal growth opportunities. What does your ideal career path with Marriott look like?
2324,Marriott,Marriott International,Communication,4. Effective communication is an essential part of great team work. Share with me some things you do to communicate with others.
2325,Marriott,Marriott International,Compatibility,5. Our rewards program for guests is Marriott Bonvoy. How familiar are you with the program?
2326,Marriott,Marriott International,Compatibility,6. What is your definition of hospitality?
2327,Marriott,Marriott International,Compatibility,"7. Because of the nature of our business, we will ask to conduct a complete background check before hiring you at Marriott. Are there any issues that might hinder you from doing so?"
2328,Marriott,Marriott International,Compatibility,8. At Marriott many of our positions require you to wear a uniform to work. Are there any issues that would prevent you from doing so?
2329,Marriott,Marriott International,Compatibility,9. Working in hospitality can be a thankless job with lots of stress and long hours. What motivates you to be involved in working for Marriott even on the more challenging days?
2330,Marriott,Marriott International,Creative Thinking,"10. The internet is constantly changing the conversation between Marriott and our customers. What are your thoughts on the use of social media marketing platforms such as Facebook, Twitter, and Instagram?"
2331,Marriott,Marriott International,Creative Thinking,11. Tell me about a time when you made a suggestion requesting change in an organization.
2332,Marriott,Marriott International,Customer Service,12. At Marriott we put our customers needs first. What is your customer service philosophy?
2333,Marriott,Marriott International,Customer Service,"13. What would you do if a guest arrived, found out we had oversold, and that we did not have any rooms?"
2334,Marriott,Marriott International,Customer Service,14. Give me an example of a time when you went above and beyond.
2335,Marriott,Marriott International,Diligence,15. Marriott International is the largest hotel chain in the world. How much do you know about who we are and what we do?
2336,Marriott,Marriott International,Diligence,"16. At Marriott we have many strong competitors. In your opinion, how do we stand out from the crowd?"
2337,Marriott,Marriott International,Direct,17. Are you currently interviewing with any direct competitors of Marriott?
2338,Marriott,Marriott International,Direct,18. Why should we hire you?
2339,Marriott,Marriott International,Direct,19. Do you have any questions about the position that you would like to ask me?
2340,Marriott,Marriott International,Discovery,20. List three words that best describe you and tell me why you chose them.
2341,Marriott,Marriott International,Discovery,21. Marriott International believes in promoting a healthy life/work balance. What are some things that you do to leave the stress of work behind when you are not on the clock?
2342,Marriott,Marriott International,Discovery,22. Marriott believes in corporate responsibility by trying to help causes in our local community. What charities or causes do you support and why?
2343,Marriott,Marriott International,Discovery,23. Who would you say inspires you and why?
2344,Marriott,Marriott International,Diversity,24. When have you worked amongst a diverse group of people?
2345,Marriott,Marriott International,Education,"25. At Marriott we prefer to hire those with a business, hospitality, or tourism related diploma or degree. Walk me through your post-secondary education. How has it prepared you for this role?"
2346,Marriott,Marriott International,Experience,26. Tell me about your exposure to hospitality related software and technology.
2347,Marriott,Marriott International,Experience,27. What is the most competitive work situation you have experienced?
2348,Marriott,Marriott International,Leadership,28. How do you like to encourage ideas in others?
2349,Marriott,Marriott International,Salary,29. Marriott offers a very competitive compensation plan. What are your salary expectations?
2350,Marriott,Marriott International,Salary,30. What is your current benefits package?
2351,Marriott,Marriott International,Teamwork,31. Tell me about a time when you had to encourage a fellow team member. How was your encouragement received?
2352,Marriott,Marriott International,Teamwork,32. This position will require you to work with employees and supervisors of other departments. Share with me an experience when you had to work with someone from a different area than your own.
2353,Marriott,Marriott International,Teamwork,33. Marriott offers educational programs for employees. How open are you to being cross-trained in another department should that be asked of you?
2354,Marriott,Marriott International,Trust,34. Marriott is a company dedicated to safety. What might you do if you discovered an unsafe condition?
2355,Raytheon,Raytheon,Accomplishment,1. How do you like to be recognized for your accomplishments?
2356,Raytheon,Raytheon,Accomplishment,2. Tell me about an achievement you are proud of. What did you find challenging about it?
2357,Raytheon,Raytheon,Behavioral,"3. The defense industry is ever-changing. At Raytheon, we seek to hire individuals with a keen interest in this industry. How do you stay up to date on defense-related current events?"
2358,Raytheon,Raytheon,Behavioral,4. How would you build a relationship with someone who intimidates you?
2359,Raytheon,Raytheon,Behavioral,5. Tell me about a time when you had to address an angry customer. What was the problem and how did you resolve it?
2360,Raytheon,Raytheon,Behavioral,6. Tell me about a time when you worked with a person who did things very differently than you. How did you collaborate?
2361,Raytheon,Raytheon,Behavioral,7. Tell me about a time in which you were accountable for a professional mistake or missed deadline.
2362,Raytheon,Raytheon,Behavioral,8. Innovation is a core value of Raytheon. Describe a time when you used an innovative approach at work.
2363,Raytheon,Raytheon,Behavioral,9. Describe a time when you mentored a teammate or coworker.
2364,Raytheon,Raytheon,Behavioral,10. Describe your approach to managing multiple competing priorities.
2365,Raytheon,Raytheon,Behavioral,11. Describe a time you were presented with a complex problem at work. What steps did you take to resolve it?
2366,Raytheon,Raytheon,Behavioral,12. How do you manage your time?
2367,Raytheon,Raytheon,Behavioral,13. Your workload will be large at Raytheon. How do you balance life and work?
2368,Raytheon,Raytheon,Behavioral,"14. If you were given a choice, which work-related task would you leave for last? Why?"
2369,Raytheon,Raytheon,Career Goals,15. There are numerous career avenues you can take with Raytheon. Which career path interests you the most?
2370,Raytheon,Raytheon,Communication,16. Rate your communication skills from 1-10 with proper examples backing your given rating.
2371,Raytheon,Raytheon,Competency,17. Safety is a top priority at Raytheon. Why should your coworkers trust you with their lives?
2372,Raytheon,Raytheon,Direct,18. Why specifically do you want to work for Raytheon Technologies?
2373,Raytheon,Raytheon,Direct,"19. Confidentiality is of utmost importance to us at Raytheon. Are you willing to sign a confidentiality agreement, if hired?"
2374,Raytheon,Raytheon,Direct,20. This position will require you to go beyond the typical 40-hour work week. How do you plan to meet this requirement?
2375,Raytheon,Raytheon,Direct,21. This position requires travel X% of the time. Is this feasible for you?
2376,Raytheon,Raytheon,Direct,22. Many of our industry competitors have their employees under a non-compete contract. Are you bound by any non-compete contract with your current employer?
2377,Raytheon,Raytheon,Experience,23. How do you think your early career will help you succeed in this position?
2378,Raytheon,Raytheon,Experience,"24. For this position, we seek to hire only those with aerospace experience. Are you more experienced in the private or public aerospace industry?"
2379,Raytheon,Raytheon,Experience,25. The technology you will work to develop here at Raytheon is highly sensitive in some cases. Describe your experience working on projects that require a security clearance or high levels of confidentiality.
2380,Raytheon,Raytheon,Experience,26. Describe your experience working with XYZ system.
2381,Raytheon,Raytheon,Experience,27. Describe your experience working with ERP systems such as SAP.
2382,Raytheon,Raytheon,Experience,28. At Raytheon we regularly apply Lean principles. Can you describe your experience with Lean?
2383,Raytheon,Raytheon,Experience,29. This role requires advanced knowledge of XYZ skill. Walk me through your related experience in this area.
2384,Raytheon,Raytheon,Leadership,30. How have you demonstrated leadership ability when you were not in a leadership role?
2385,Raytheon,Raytheon,Salary,31. What is your current salary?
2386,Raytheon,Raytheon,Teamwork,32. Tell me about a time when you experienced conflict in a team setting.
2387,Raytheon,Raytheon,Teamwork,33. We are highly collaborative at Raytheon. Can you describe your optimal team environment?
2388,Raytheon,Raytheon,Teamwork,34. Do you believe it is possible to be a good team member yet disagree with the leader?
2389,Raytheon,Raytheon,Tough,"35. At Raytheon we have some strong competitors. In your opinion, what makes us stand out from the others?"
2390,Pfizer,Pfizer,Behavioral,1. How have you handled working under someone you felt was not good at communicating?
2391,Pfizer,Pfizer,Behavioral,2. What are your strengths?
2392,Pfizer,Pfizer,Behavioral,3. Would you describe yourself as more analytical or interpersonal?
2393,Pfizer,Pfizer,Direct,4. Are you able to relocate if required?
2394,Pfizer,Pfizer,Discovery,5. Who would you say inspires you?
2395,Pfizer,Pfizer,Discovery,6. List three qualities that make you the best candidate for Pfizer.
2396,Pfizer,Pfizer,Discovery,7. When have you shown great integrity at work?
2397,Pfizer,Pfizer,Discovery,8. How do you define success?
2398,Pfizer,Pfizer,Discovery,9. Describe to me your ideal employer.
2399,Pfizer,Pfizer,Discovery,10. What are your salary expectations?
2400,Pfizer,Pfizer,Discovery,11. Are you applying for any other jobs?
2401,Pfizer,Pfizer,Discovery,12. How would you rate your performance in this interview so far?
2402,Pfizer,Pfizer,Discovery,13. Describe to me the position you're applying for?
2403,Pfizer,Pfizer,Discovery,14. How would your previous employers describe you?
2404,Pfizer,Pfizer,Discovery,15. What challenges are you looking for in this position?
2405,Pfizer,Pfizer,Discovery,16. How long do you envision yourself staying with this company?
2406,Pfizer,Pfizer,Discovery,17. What has been your biggest professional disappointment?
2407,Pfizer,Pfizer,Discovery,"18. In your opinion, what is the biggest development in pharmaceuticals in the past three years?"
2408,Pfizer,Pfizer,Discovery,19. Why did you choose a career in the Pharma/Biotech industry?
2409,Pfizer,Pfizer,Discovery,20. How many years have you worked in the Pharma/Biotech industry? What keeps you interested in our line of work?
2410,Pfizer,Pfizer,Discovery,21. What industry-related changes do you foresee in the next 12 months?
2411,Pfizer,Pfizer,Discovery,22. How do you stay informed on changes in the Pharma/Biotech industry?
2412,Pfizer,Pfizer,Discovery,"23. If you could choose any special area of focus with Pfizer, which would you choose?"
2413,Pfizer,Pfizer,Discovery,"24. In your opinion, what has been the biggest development in biotechnology in the past three years?"
2414,Pfizer,Pfizer,Discovery,25. How does this position fit into your career goals?
2415,Pfizer,Pfizer,Discovery,"26. If you could choose any area in your field to study further, which area would you focus on? How do you feel that would help you with a career at Pfizer?"
2416,Pfizer,Pfizer,Discovery,"27. Do you prefer to work with studies related to humans, animals, or plant life?"
2417,Pfizer,Pfizer,Discovery,"28. If you could research any particular disorder, disease, or illness which one would you choose, and why?"
2418,Pfizer,Pfizer,Discovery,29. Tell me about your greatest work-related accomplishment.
